platform,user_id,avatar,screen_name,name,description,fan,validation,type,verified_reason
weibo,1826225337,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.1024/6cd9fcb9ly8hdnbq6uh8vj20u00u0agg.jpg?KID=imgbed,tva&Expires=1716308462&ssig=7U2uXg5%2B6O",轻新趣味,轻新趣味,做自己喜欢的事，你的生活就不再有工作。,650,False,,
weibo,5185147802,"https://tvax3.sinaimg.cn/crop.3.0.967.967.1024/005EUlOaly8glz37wlifhj30qy0qvgmx.jpg?KID=imgbed,tva&Expires=1716308464&ssig=we4fm%2Bf2GC",AI科技潮玩,AI科技潮玩,基于事实，略带主观。尊重每个人的喜爱偏好，也喜欢怼过分的双标。,89228,True,Celebrities,数码博主
weibo,6506440216,"https://tvax1.sinaimg.cn/crop.0.0.1024.1024.1024/0076kmk8ly8hikv2vh2h7j30sg0sgab6.jpg?KID=imgbed,tva&Expires=1716308467&ssig=2r%2BwZSE5Dj",毛毛虫乐园1860,毛毛虫乐园1860,往后余生唯爱战-毛毛虫乐园,11474,True,Celebrities,超话粉丝大咖（肖战超话）
weibo,1778818163,"https://tvax3.sinaimg.cn/crop.0.0.512.512.1024/6a069c73ly8hok8lozxc8j20e80e8aav.jpg?KID=imgbed,tva&Expires=1716308470&ssig=hXRbrgSchp",虞宁-万物皆可验,虞宁-万物皆可验,混迹车圈15年，没事这里扯扯淡，汽车吐槽小阵地。 说说大实话，交个朋友🐂🍺,372947,True,Celebrities,汽车博主
weibo,1933126077,"https://tvax1.sinaimg.cn/crop.0.0.996.996.1024/733929bdly8g5uszklp1rj20ro0rodgr.jpg?KID=imgbed,tva&Expires=1716308471&ssig=Y7KhsT9DtK",知行知车,知行知车,媒体策划人，贵州汽车网、游吧旅行、大美黔菜官微主编,106605,True,Celebrities,汽车博主 微博原创视频博主
weibo,7333449407,"https://tvax1.sinaimg.cn/crop.0.0.650.650.1024/0080ipc3ly8hn6n7klcc0j30i20i20td.jpg?KID=imgbed,tva&Expires=1716308476&ssig=VJ4Xo5tOp0",璧夏坒晟,璧夏坒晟,先是大写的人，后是并肩同行之人。流水账，搞玄学，有本命，朝鉴人呼泥巴。,48,False,,
weibo,1640489733,"https://tva1.sinaimg.cn/crop.0.0.180.180.1024/61c7e305jw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1716308476&ssig=enafvqgAKe",桂哥猎手VIP777,桂哥猎手VIP777,投资经理,271850,True,Celebrities,财经博主 头条文章作者
weibo,6070853112,"https://tvax2.sinaimg.cn/crop.197.19.444.444.1024/006CQGdGly8h3oxpp56w7j30m80dg777.jpg?KID=imgbed,tva&Expires=1716308477&ssig=kB6rjArk%2Fo",林見東-Trinity,林見東-Trinity,不繞了：見東的第三個號,1093,False,,
weibo,1618339701,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.1024/6075e775ly8h09je13uyej20u00u0wgj.jpg?KID=imgbed,tva&Expires=1716308479&ssig=1F6KM2TzDf",赶路人一,赶路人一,掷酒一高歌，万古同杯。,873,False,,
weibo,6642214683,"https://tvax2.sinaimg.cn/crop.0.0.690.690.1024/007fw3sTly8gdinn2h1oyj30j60j6gmh.jpg?KID=imgbed,tva&Expires=1716308481&ssig=iFn8JXhRmg",微吉州,微吉州,知吉州，晓吉州，了解最及时、最准确的吉州本土资讯！,10975,True,Government,吉安市吉州区融媒体中心
weibo,5872623922,"https://tvax1.sinaimg.cn/crop.0.0.600.600.1024/006pqVKGly8hl1qtvf24zj30go0go3yv.jpg?KID=imgbed,tva&Expires=1716308482&ssig=aCE%2BvwMFeq",问驾,问驾,车技美学,44397,False,,
weibo,3931125737,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/ea5037e9ly8hn1975ydo3j20e80e874x.jpg?KID=imgbed,tva&Expires=1716308485&ssig=8OWClCBczx",冬瓜和西瓜都不是南瓜,冬瓜和西瓜都不是南瓜,٩(⁎ ́ი ̀⁎)۶:.✧,113,False,,
weibo,1918269890,"https://tva1.sinaimg.cn/crop.0.0.199.199.1024/725679c2gw1ejia3bcar5j205k05kt8z.jpg?KID=imgbed,tva&Expires=1716308487&ssig=RiwD5SkAJs",单身狗阿撸,单身狗阿撸,逃离大陆，初到东京！,598,True,Celebrities,财经博主
weibo,1569780730,"https://tvax4.sinaimg.cn/crop.0.0.821.821.1024/5d90f3faly8fs8bnclu17j20mt0mtq7m.jpg?KID=imgbed,tva&Expires=1716308490&ssig=6HIGNtkAuA",数码打工人,数码打工人,数码界修仙打工人🧑‍💼,4310,True,Celebrities,摄影博主
weibo,7096474287,"https://tvax4.sinaimg.cn/crop.0.0.132.132.1024/007Kg58Hly4g2e5srp4a3j303o03omwz.jpg?KID=imgbed,tva&Expires=1716308493&ssig=IqUXP0Wm%2FU",做个喷子挺好,做个喷子挺好,我是一名职业的 90 后 网络喷子；  手机：华为，一加，小米；  汽车：比亚迪，问界，领克,3,False,,
weibo,1705758413,"https://tvax3.sinaimg.cn/crop.0.0.961.961.1024/65abcecdly8hozcrqk4zoj20qp0qpwit.jpg?KID=imgbed,tva&Expires=1716308494&ssig=FTxJ8Hz%2B%2FX",沉迷真理无法自拔,沉迷真理无法自拔,我用你们的魔法你们就狗急跳墙,447,False,,
weibo,3549170513,"https://tvax1.sinaimg.cn/default/images/default_avatar_female_180.gif?KID=imgbed,tva&Expires=1716308500&ssig=ds8ulogD5u",用户3549170513,用户3549170513,,1,False,,
weibo,5734195235,"https://tvax1.sinaimg.cn/crop.0.0.156.156.1024/006g467Vly8hle9fq7j6qj304c04cglj.jpg?KID=imgbed,tva&Expires=1716308503&ssig=wYY50y989A",自信的猫猫毛,自信的猫猫毛,battle,251,False,,
weibo,6993469584,"https://tvax4.sinaimg.cn/crop.0.0.844.844.1024/007DhSUwly8gzcvr1qgy5j30ng0ngad0.jpg?KID=imgbed,tva&Expires=1716308505&ssig=Eq%2FthFWdIn",早安的打工人在电线杆上抖腿,早安的打工人在电线杆上抖腿,什么时候熊猫宝宝可以当宠物养？,126,False,,
weibo,7493674422,"https://tvax2.sinaimg.cn/crop.0.0.600.600.1024/008b8H2uly8gtezcw8pxsj60go0got9c02.jpg?KID=imgbed,tva&Expires=1716308508&ssig=wtBtpKXNbG",blue苇航,blue苇航,,8,False,,
weibo,1400000521,"https://tva1.sinaimg.cn/crop.0.0.180.180.1024/53725009jw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1716308510&ssig=YkDLdhR0OR",苏雨农,苏雨农,为国家，秉忠心，食君禄，报王恩，昼夜奔忙～,315736,True,Celebrities,汽车行业资深人士
weibo,7520749198,"https://tvax3.sinaimg.cn/crop.0.0.773.773.1024/008cYiqqly8hhoin1elr0j30lh0lhta5.jpg?KID=imgbed,tva&Expires=1716308511&ssig=jp3ez5Z07A",Konsn科技,Konsn科技,不接商单，只聊自己想说的。,157201,True,Celebrities,数码博主
weibo,2643377963,"https://tvax2.sinaimg.cn/crop.0.0.194.194.1024/9d8ebf2bly8h3eufygln6j205i05et8w.jpg?KID=imgbed,tva&Expires=1716308515&ssig=khnKrXBCeP",陕西财经频道,陕西财经频道,关注陕西区域财经、资本市场、民生。,80997,True,Media,新浪陕西财经频道官方微博
weibo,2963085511,"https://tva2.sinaimg.cn/crop.0.0.664.664.1024/b09d18c7jw8f653slamerj20ig0igmxm.jpg?KID=imgbed,tva&Expires=1716308516&ssig=c%2Fb74%2Bbpz4",北彦川,北彦川,问题不大,32060,False,,
weibo,1687195592,"https://tvax3.sinaimg.cn/crop.0.0.512.512.1024/64908fc8ly8hk56ve8yttj20e80e8dgj.jpg?KID=imgbed,tva&Expires=1716308517&ssig=ri5JtX1hlX",A姐喵喵酱,A姐喵喵酱,人在江湖,360,True,Celebrities,微博原创视频博主
weibo,6364930621,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.1024/006WKBdjly8hpp7eneedzj30u00u0myw.jpg?KID=imgbed,tva&Expires=1716308519&ssig=wNkwBPn2wh",薯薯小熊饼,薯薯小熊饼,拒绝精神内耗 我有神金饼 从今天开始下定决心幸福,3037,True,Celebrities,娱乐博主 超话粉丝大咖（权顺荣超话）
weibo,5185570807,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.1024/005EW7QPly8gsvn3ti6rrj30u00u0dh4.jpg?KID=imgbed,tva&Expires=1716308520&ssig=CLUcK%2Bb26f",木蹊,木蹊,文学、财经博主,8160,True,Celebrities,投资内容创作者
weibo,6283569568,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.1024/006Rfdugly8hjbmaugldtj30u00u0whq.jpg?KID=imgbed,tva&Expires=1716308522&ssig=n%2FiEkFMB43",西厅鹿鸣,西厅鹿鸣,莫斯科大学小米俱乐部IRC主任 | TenYearsMiFans | 米冲高后援团国际部副部长,416,True,Celebrities,数码博主
weibo,5540420939,"https://tva2.sinaimg.cn/crop.0.0.100.100.1024/0062X2A3jw8eprlayd7r6j302s02sdfn.jpg?KID=imgbed,tva&Expires=1716308524&ssig=9Y%2BEXRc261",文笔聊生2016,文笔聊生2016,以文凭笔聊人生，嘻笑怒骂也快意！  此生无悔在华夏，来世再作中国人！ 炒股勿加，一律黑名单！ 资深广告、营销、策划、广告摄影、广告模特从业人员。,512,False,,
weibo,2720794063,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.1024/a22c05cfly8holh7coktaj20u00u0dk4.jpg?KID=imgbed,tva&Expires=1716308527&ssig=NYo5hs1Wpz",长白云之乡的旅人,长白云之乡的旅人,生活将我磨圆，是为了让我滚得更远！,203283,True,Celebrities,旅游博主
weibo,6534103123,"https://tvax4.sinaimg.cn/crop.0.0.600.600.1024/0078cqI3ly8hdt23tkxizj30go0godi6.jpg?KID=imgbed,tva&Expires=1716308529&ssig=93sbAOzyGV",游走车人,游走车人,,12010,False,,
weibo,2195677694,"https://tvax2.sinaimg.cn/crop.0.0.575.575.1024/82df61fely8h7r1ytnxsgj20fz0fzt9d.jpg?KID=imgbed,tva&Expires=1716308533&ssig=Jr0ghYKQJq",UIC杨柳风,UIC杨柳风,每天一万步，每月一本书,105331,True,Celebrities,游戏博主 微博剪辑视频博主
weibo,6078562289,"https://tvax2.sinaimg.cn/crop.0.1.1125.1125.1024/006Dn1Jfly8fgw4q98veij30v90vc40h.jpg?KID=imgbed,tva&Expires=1716308534&ssig=MHhHmikuO7",月亮湖视频,月亮湖视频,,794209,True,Celebrities,互联网科技博主 超话粉丝大咖（月亮湖视频超话）
weibo,6395936653,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.1024/006YQHiBly8hnxtspm7bej30u00u0wiq.jpg?KID=imgbed,tva&Expires=1716308541&ssig=VYHLWG2Ul0",冯知艺,冯知艺,关注迎好运,10208741,True,Celebrities,资深摄影师 视觉中国签约摄影师 旅游博主 超话小主持人（微博十大新秀情感博主超话） 微博原创视频博主
weibo,6051955013,"https://tvax1.sinaimg.cn/crop.0.0.600.600.1024/006BznXDly8hbmhgztvv3j30go0go75b.jpg?KID=imgbed,tva&Expires=1716308545&ssig=1RznP4camA",车澈清澈,车澈清澈,,29969,False,,
weibo,6170838634,"https://tvax3.sinaimg.cn/crop.0.0.996.996.1024/006JCd1oly8ga8u3mb7mej30ro0ro3yt.jpg?KID=imgbed,tva&Expires=1716308547&ssig=e3gmicljnI",有的没的有没有,有的没的有没有,夜空中最亮的星,27,False,,
weibo,6487135234,"https://tvax1.sinaimg.cn/crop.0.0.500.500.1024/00751mdsly8h6c8fbaj8lj30dw0dwq33.jpg?KID=imgbed,tva&Expires=1716308550&ssig=4JChDWcBuG",小陈言车,小陈言车,提供专业购车指导、发布最新汽车资讯、了解更多用车知识。,548,True,Celebrities,汽车博主 头条文章作者
weibo,7709175067,"https://tvax2.sinaimg.cn/crop.0.0.630.630.1024/008pIUBlly8hc6nqx2di9j30hi0hi74s.jpg?KID=imgbed,tva&Expires=1716308552&ssig=S3LpkJDBn5",数码狗洋,数码狗洋,数码博主,20,False,,
weibo,1654296417,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.1024/629a8f61ly8h2qtjr0q48j20u00u0tf8.jpg?KID=imgbed,tva&Expires=1716308553&ssig=32W1tGeeyj",懒有事,懒有事,"我是自封的索取者. 我虽渺小, 但作用很大. 我的要求极高, 我坚信必能稳步达到目标. 生活对于我是个愉快的旅程. 我不断地追求.",581,False,,
weibo,5072292891,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.1024/005xgP5Fly8glenc1zjl0j30u00u0tbn.jpg?KID=imgbed,tva&Expires=1716308556&ssig=1B86NmgwKF",从心于怂,从心于怂,,132,True,Celebrities,超话粉丝大咖（华晨宇超话）
weibo,6258433314,"https://tvax1.sinaimg.cn/default/images/default_avatar_male_180.gif?KID=imgbed,tva&Expires=1716308558&ssig=UWsYVO%2BkRU",金生水起小推车,金生水起小推车,,2,False,,
weibo,6009006014,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.1024/006yFaXQly8hbwg1142jmj30u00u0dj0.jpg?KID=imgbed,tva&Expires=1716308559&ssig=suNZ4rIc%2BY",憨憨小w啊,憨憨小w啊,没地方发就发在这里了,67,False,,
weibo,7914183985,"https://tvax1.sinaimg.cn/default/images/default_avatar_male_180.gif?KID=imgbed,tva&Expires=1716308560&ssig=%2BI34%2FBeQfd",用户7914183985,用户7914183985,,1,False,,
weibo,1269698802,"https://tvax2.sinaimg.cn/crop.0.0.512.512.1024/4bae10f2ly8h5cecgd98vj20e80e8jru.jpg?KID=imgbed,tva&Expires=1716308563&ssig=h72ZNMTFDn",高与高品牌战略,高与高品牌战略,郑州高与高品牌咨询有限公司创意官 电话:185 156 16886 gaoyugao.com 品牌战略定位咨询顶层设计就找高与高,5082,True,Celebrities,郑州高邦品牌设计有限公司 设计师
weibo,6480474949,"https://tvax1.sinaimg.cn/crop.0.0.664.664.1024/0074zpzvly8gdhha2b33cj30ig0ig0ue.jpg?KID=imgbed,tva&Expires=1716308564&ssig=QT6%2FEYNPId",武举出在徐家行2020,武举出在徐家行2020,,64,False,,
weibo,6202436342,"https://tvax4.sinaimg.cn/crop.0.0.960.960.1024/006LKN1Qly8hp0uhlihuej30qo0qo76m.jpg?KID=imgbed,tva&Expires=1716308566&ssig=evXNcV6HsU",虎金南岳,虎金南岳,再见。,2,False,,
weibo,2726417763,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.1024/a281d563ly8goye7cl0haj20u00u0dh6.jpg?KID=imgbed,tva&Expires=1716308569&ssig=yUFCNbF6aG",宋中清主任律师,宋中清主任律师,2005年度中国十大律师名人 咨询电话010-64860276 邮箱：1755762401@qq.com 官网m-lawyers.net 专项代理患方维权 著名医疗事故律师,330788,True,Celebrities,北京众再成律师事务所主任律师 头条文章作者
weibo,6473970095,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.1024/007487mvly8gkljc83f3ej30u00u00uc.jpg?KID=imgbed,tva&Expires=1716308572&ssig=ADq7X7EQI2",热点观察所,热点观察所,看见世界，看见不凡,888664,True,Organization),热点观察所官方微博
weibo,6444142772,"https://tvax2.sinaimg.cn/crop.0.0.1006.1006.1024/00726XUEly8g758bfzb48j30ry0ryju2.jpg?KID=imgbed,tva&Expires=1716308576&ssig=dyuzG%2FM3R2",青灯伴残生,青灯伴残生,,75,False,,
weibo,5855564943,"https://tvax1.sinaimg.cn/crop.0.0.1002.1002.1024/006ohlVRly8gqtj2rgc04j30ru0ru758.jpg?KID=imgbed,tva&Expires=1716308577&ssig=4exFyuRDrS",小窝existence,小窝existence,额,148,False,,
weibo,1722144180,"https://tvax2.sinaimg.cn/crop.0.0.812.812.1024/66a5d5b4ly8gwyp6prpo7j20mk0mktar.jpg?KID=imgbed,tva&Expires=1716308583&ssig=3kvWX7u5zE",你未曾见过的Amoxyi_,你未曾见过的Amoxyi_,超越星辰。,1381,False,,
weibo,5821241824,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.1024/006lXkValy8h8vgufuer1j30u00u0t9o.jpg?KID=imgbed,tva&Expires=1716308587&ssig=2ZxaxLMKTb",奇点财经,奇点财经,每日推送商业财经资讯，更多的商业江湖、大佬动向记得关注~,2243674,True,Media,奇点财经官方微博
weibo,1678844014,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.1024/6411206ely8hegjlr2gsgj20u00u0gou.jpg?KID=imgbed,tva&Expires=1716308589&ssig=9RWqRG%2BzV1",克总评车,克总评车,从业18年#FREECAR车势｜#克总评车 创始人“寻找一种最合适自己的速度，莫因疾进不堪重负，莫因迟缓而空耗生命。”  Email：Mac.li@shfuturemedia.com,417566,True,Celebrities,上海为来文化传播有限公司 克总评车 创始人 FREECAR车势  创始人 汽车博主 头条文章作者
weibo,2714038434,"https://tvax2.sinaimg.cn/crop.0.0.512.512.1024/a1c4f0a2ly8hhn6uk4p3mj20e80e8aan.jpg?KID=imgbed,tva&Expires=1716308591&ssig=bEiipJAY9H",黎叔Talk,黎叔Talk,黎叔@科技黎明说 改名啦，还是你们的好朋友，一个数码/新能源/健身/颜值博主,714280,True,Celebrities,数码博主 微博原创视频博主
weibo,5816696988,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.1024/006lEgBmly8hfl4bi0nj3j30u00u0dgz.jpg?KID=imgbed,tva&Expires=1716308594&ssig=Qs%2BNdp7U7C",读特新闻,读特新闻,读懂深圳，读懂未来中国。,461078,True,Media,深圳报业集团读特新闻客户端官方微博
weibo,1800812813,"https://tva2.sinaimg.cn/crop.0.0.180.180.1024/6b56390djw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1716308595&ssig=wzZHvBgR0q",无业大亨,无业大亨,,484,False,,
weibo,1740191264,"https://tva3.sinaimg.cn/crop.0.0.540.540.1024/67b93620jw8ee2zhkn0i4j20f00f0q3f.jpg?KID=imgbed,tva&Expires=1716308600&ssig=aar%2BQgVGKB",wrtuojgffg,wrtuojgffg,,479,False,,
weibo,1681074301,"https://tvax3.sinaimg.cn/crop.0.0.1002.1002.1024/6433287dly8grvr3fzn5xj20ru0rudhf.jpg?KID=imgbed,tva&Expires=1716308601&ssig=faiLHwwWQp",布莞娴噬,布莞娴噬,开心,230,False,,
weibo,7436765164,"https://tvax3.sinaimg.cn/crop.0.0.720.720.1024/0087hUlely8hmi5uye9hfj30k00k00ui.jpg?KID=imgbed,tva&Expires=1716308602&ssig=kmXt87ZePe",大风暴龙404,大风暴龙404,对对我癫子玻璃心！不管你什么物种！敢偷窥网暴的雌竞男÷预备役臭虫 我会追责！,13,False,,
weibo,7361302081,"https://tvax3.sinaimg.cn/crop.0.0.512.512.1024/0082bgWJly8gsvyp8hx16j30e80e8jrt.jpg?KID=imgbed,tva&Expires=1716308604&ssig=aGxEmXzTxb",Rini不爱童话,Rini不爱童话,,1,False,,
weibo,7872165643,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.1024/008AKNTBly8hiayfq2w2zj30u00u0q58.jpg?KID=imgbed,tva&Expires=1716308606&ssig=R4h3KciX2s",惹到我了不高兴,惹到我了不高兴,,1,False,,
weibo,7858703179,"https://tvax3.sinaimg.cn/crop.0.0.992.992.1024/008zQjH5ly8hp5cw0bnqfj30rk0rktbn.jpg?KID=imgbed,tva&Expires=1716308608&ssig=78XWSIDIzl",鱼头火锅Esther,鱼头火锅Esther,本人虞书欣毒唯 颜粉 剧粉 舞台粉 性格粉 生命粉 青春制作人 我骂你就是你不对 你骂我就是你不对🎾,15,False,,
weibo,1425040133,"https://tvax4.sinaimg.cn/crop.0.0.828.828.1024/54f06305ly8heq1b7w7hcj20n00n0dh8.jpg?KID=imgbed,tva&Expires=1716308610&ssig=T1ZbbCMocV",虾米君爱你呦,虾米君爱你呦,围观为乐！就要围观！！！！强势围观！！！！（咆哮体— —）,400,False,,
weibo,6115560351,"https://tvax2.sinaimg.cn/crop.0.0.377.377.1024/006FSgCbly8h8vg9lxgk6j30ah0ahq32.jpg?KID=imgbed,tva&Expires=1716308613&ssig=u2pgTfuawh",国是直通车,国是直通车,,8111583,True,Media,中新社“国是直通车”官方微博
weibo,6513158078,"https://tvax2.sinaimg.cn/crop.0.0.512.512.1024/0076MxWKly8ho2fre90ipj30e80e8mxk.jpg?KID=imgbed,tva&Expires=1716308615&ssig=O%2B%2Fs6ohOi3",我真的不是正弦,我真的不是正弦,傳媒炒股員,51,False,,
weibo,3883452390,"https://tvax4.sinaimg.cn/crop.0.0.540.540.1024/e778c7e6ly1hnvbjezdu4j20f00f0jry.jpg?KID=imgbed,tva&Expires=1716308619&ssig=odwY5jwYR3",简单的快乐ZZ,简单的快乐ZZ,全世界最好的邓为❤️ ，看不见邓为的日子里我在认真捞贴！不🈷️可以互移  拉黑的肯定是🥚取我的 不要问 问就是你🥚取了,13003,True,Celebrities,娱乐博主 超话粉丝大咖（邓为超话）
weibo,3227473795,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.1024/c05f5783ly8hbfneoetdfj20u00u0q37.jpg?KID=imgbed,tva&Expires=1716308626&ssig=mF0lGCPflA",陈千兆GB,陈千兆GB,啊哈,35,False,,
weibo,7807160802,"https://tvax4.sinaimg.cn/crop.0.0.1002.1002.1024/008wm3aqly8h8zfkcewq3j30ru0ruq3z.jpg?KID=imgbed,tva&Expires=1716308630&ssig=V13Q%2BTv4RF",drain1999,drain1999,,2,False,,
weibo,1708053745,"https://tvax3.sinaimg.cn/crop.0.0.512.512.1024/65ced4f1ly8hcfo4vd1otj20e80e8t8y.jpg?KID=imgbed,tva&Expires=1716308632&ssig=tgGonHhsFt",摄影师玩科技,摄影师玩科技,视觉中国签约摄影师，科技/数码/摄影领域创作者。 商务合作请私信V：3090375833,502319,True,Celebrities,数码博主 微博原创视频博主 摄影师 头条文章作者
weibo,7174918738,"https://tvax1.sinaimg.cn/crop.0.0.132.132.1024/007Pze7Mly4g3mqis9igdj303o03o3yc.jpg?KID=imgbed,tva&Expires=1716308635&ssig=h8qQzk5lOl",用户7174918738,用户7174918738,,1,False,,
weibo,6500507875,"https://tvax3.sinaimg.cn/crop.0.0.600.600.1024/0075Vt3dly8hmh8asmd1kj30go0goq4l.jpg?KID=imgbed,tva&Expires=1716308639&ssig=b9WoaJ%2B0QE",上证指数sh000001,上证指数sh000001,本账号为大数据自动发布资讯/公告内容，非企业官方账号,200391,False,,
weibo,6678802396,"https://tvax1.sinaimg.cn/crop.0.0.600.600.1024/007hZzBily8hakmk4obf9j30go0gojrx.jpg?KID=imgbed,tva&Expires=1716308641&ssig=lQUJxOSHEo",猫头鹰车志,猫头鹰车志,解读汽车经济；记录行业发展；分享汽车知识；传播汽车文化！,33095,False,,
weibo,2183323565,"https://tvax1.sinaimg.cn/crop.0.0.996.996.1024/002nL0cdly8gudq5qi2mcj60ro0ro75o02.jpg?KID=imgbed,tva&Expires=1716308642&ssig=kC7MaqOKDo",圣安东尼奥小石匠,圣安东尼奥小石匠,汽车博主,130172,True,Celebrities,微博新知博主 汽车博主
weibo,2054227414,"https://tvax1.sinaimg.cn/crop.0.0.854.854.1024/7a7105d6ly8hjv86rcd20j20nq0nqmza.jpg?KID=imgbed,tva&Expires=1716308643&ssig=uWtA648TsQ",扭蛋安静一秒好吗,扭蛋安静一秒好吗,蛋团吒当屁兔福崽扭蛋的好朋友,1259,False,,
weibo,3166228087,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.1024/bcb8ce77ly8gorcke38s4j20u00u0juj.jpg?KID=imgbed,tva&Expires=1716308644&ssig=xswCt2kiQv",九一虚构,九一虚构,永远相信美好的事情即将发生！,34921,True,Celebrities,数码博主 消费数码答主
weibo,6001853980,"https://tvax4.sinaimg.cn/crop.0.0.1023.1023.1024/006ybaosly8hmyirtcjm7j30sg0sfwib.jpg?KID=imgbed,tva&Expires=1716308646&ssig=dgafTe%2Fp9W",Gemini-迷你,Gemini-迷你,新能源汽车博主，dy：电车迷你说,154678,True,Celebrities,汽车博主 微博原创视频博主
weibo,5587883827,"https://tvax2.sinaimg.cn/crop.0.0.844.844.1024/0066abQvly8hpcj1uq3p1j30ng0ng427.jpg?KID=imgbed,tva&Expires=1716308648&ssig=XHe%2BFTZ1QQ",Dissipative结构体,Dissipative结构体,坐标金融街，专业搬砖（交易狗）。随便聊聊天,319,False,,
weibo,7821526207,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.1024/008xkkgvly8hpha5p417vj30u00u0tc1.jpg?KID=imgbed,tva&Expires=1716308650&ssig=LHSVhW1XkJ",螺蛳粉CHAGEE,螺蛳粉CHAGEE,爱你没有不容易 爱你很快乐@鞠婧祎,21503,True,Celebrities,超话粉丝大咖（鞠婧祎超话）
weibo,6790103580,"https://tvax2.sinaimg.cn/crop.0.0.720.720.1024/007pwA7Gly8hlxhyfx84wj30k00k0q4r.jpg?KID=imgbed,tva&Expires=1716308652&ssig=fLAYz%2F6x66",花时晓风微,花时晓风微,日月长，天地阔，闲快活,13794,True,Celebrities,娱乐博主
weibo,7465991616,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.1024/0089gxtCly8hpm2hx3nuqj30u00u0agx.jpg?KID=imgbed,tva&Expires=1716308654&ssig=p62iRwRi7l",春花秋月何时了一,春花秋月何时了一,人和人的差距比人和狗大,1,False,,
