from,post_id,text,publish_time,cnt_retweet,cnt_agree,cnt_comment,user_id,screen_name,name,url,action,avatar,img,imgs,query,sentiment_score,cluster,keywords
weibo,5031057055548678,#AITO汽车发布山西问界M7事故说明# 来看官方说明！#问界回应M7高速碰撞事故四大疑问# ,2024-05-06 15:35:37,5,28,26,5253090679,萝卜报告,萝卜报告,https://weibo.com/5253090679/Od1W1nhsO,post,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.1024/005JvqR1ly8hdx3yekvs2j60u00u0jsn02.jpg?KID=imgbed,tva&Expires=1716311816&ssig=dUgtnNTU3Z",https://wx1.sinaimg.cn/orj960/005JvqR1ly1hpftz03fpnj60hu0xeaex02,"['https://wx1.sinaimg.cn/orj960/005JvqR1ly1hpftz03fpnj60hu0xeaex02', 'https://wx1.sinaimg.cn/orj960/005JvqR1ly1hpftz0m1n8g60hs08lnpd02', 'https://wx1.sinaimg.cn/orj960/005JvqR1ly1hpftz14g6fg60hs08k4qp02']",#AITO汽车发布山西问界M7事故说明#,0.5,四大疑问_说明,['#AITO汽车发布山西问界M7事故说明#']
weibo,5028098321418368,#问界回应车辆起火司乘3人遇难#这就是电车最致命的，电瓶起火一般的灭火器灭不掉，而且燃烧迅速，抢救时间短。购买电车，一定得多配几个破窗器什么的，真的起火了靠别人救援不现实。 ,2024-04-28 11:38:40,5,20,31,3527687082,海上一浪花,海上一浪花,https://weibo.com/3527687082/ObMXS5WYU,post,"https://tvax2.sinaimg.cn/crop.0.0.996.996.1024/d2443baaly8gnbqkfzmcoj20ro0ro0wf.jpg?KID=imgbed,tva&Expires=1716311829&ssig=AR%2B90cWgmN",https://wx1.sinaimg.cn/orj960/d2443baaly1hp6e8567ujj20g00ngabj,['https://wx1.sinaimg.cn/orj960/d2443baaly1hp6e8567ujj20g00ngabj'],#问界回应车辆起火司乘3人遇难#,-1.0,问界回应,['#问界回应车辆起火司乘3人遇难#']
weibo,5028467965690332,给大家看一下什么叫捂嘴遥遥领先。 首先，你就是想买🫘➕，都不让你买。 你申诉了，心平气和问平台，请问我哪里违反平台规则了？ 平台回道：你向观众索要互动了。你不当蹭热了。 一下给我整乐了。 咱就是说、内容创作者发视频又不是为了自嗨，为什么不可以引导互动？ 如果不想要别人的互动，我为什么不趴被窝里写日记呢？ 以及，什么叫不当蹭热？ 你不让说、你想捂嘴、我就成了不当了呗？ #问界m7起火##问界回应车辆起火司乘3人遇难##问界m7起火事故逝者家属发声#,2024-04-29 12:07:29,4,46,23,1366047955,张好大_,张好大_,https://weibo.com/1366047955/ObWA4nSjy,post,"https://tvax2.sinaimg.cn/crop.0.0.512.512.1024/516c3cd3ly8hckoqc53u8j20e80e8dgn.jpg?KID=imgbed,tva&Expires=1716311838&ssig=dV01xMxnRF",https://wx1.sinaimg.cn/orj960/516c3cd3ly1hp7kfw6l6tj20wr1z0gw0,"['https://wx1.sinaimg.cn/orj960/516c3cd3ly1hp7kfw6l6tj20wr1z0gw0', 'https://wx1.sinaimg.cn/orj960/516c3cd3ly1hp7kfvuz4hj20wr1z01iu']",#问界M7起火事故逝者家属发声#,-1.0,家属发声,"['#问界M7起火#', '#问界回应车辆起火司乘3人遇难#', '#问界M7起火事故逝者家属发声#']"
weibo,5031735086288441,#华为智驾全国都能开##问界公布山西运城车祸调查说明# 原视频来了，实测华为ADS系统开启智驾，115km/h速度面对洒水车能不能刹住？ 不鼓励自己去尝试，按我的经验，车主大概率也是60 70 80 90 100 115这样的速度一步一步试过去的。车主应该比较了解华为ADS系统能力边界。普通车主自己就不要去试了。该专 ,2024-05-08 12:29:52,41,745,126,1297536401,电车小飞,电车小飞,https://weibo.com/1297536401/OdjzCqnUt,post,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.1024/4d56d591ly8how1mc4km1j20u00u0dli.jpg?KID=imgbed,tva&Expires=1716311852&ssig=70trvYndAc",,[],#问界公布山西运城车祸调查说明#,-1.0,,['#问界公布山西运城车祸调查说明#']
weibo,5029179326464364,#问界M7事故砸窗救援者在现场大哭#敬畏生命，救人那哥们是好样的，勇敢站出来，可惜没有如果。事情已经发生，就等着官方调查通告吧。再次呼吁大家理性看待，不传谣不信谣！ ,2024-05-01 11:14:11,4,45,37,5803335909,O科技,O科技,https://weibo.com/5803335909/Ocf5qr7FW,post,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.1024/006kKcM5ly8gxc1pczf99j30u00u0js6.jpg?KID=imgbed,tva&Expires=1716311865&ssig=Bz1Pvdb5Tr",https://wx1.sinaimg.cn/orj960/006kKcM5ly1hp9uchnnbwj30wr1b918p,['https://wx1.sinaimg.cn/orj960/006kKcM5ly1hp9uchnnbwj30wr1b918p'],#问界M7事故砸窗救援者在现场大哭#,-1.0,,['#问界M7事故砸窗救援者在现场大哭#']
weibo,5031062134328827,#问界回应M7高速碰撞事故四大疑问# 转发字数限制，好好聊聊这个事情。 1、安全气囊是有打开的。之前传的没弹出安全气囊是误传。 之前有人说安全气囊没打开的，包括死者家属的视频，都是误传，因为她不在现场，她紧张和愤怒的情况下说安全气囊，主动刹车失效啥的，与事实不符，后来也删了，不要动不动就说全网删帖，根本发不出来啥的。如果真发不出来，我们看到的是什么呢。 2、主动刹车没有启动是为何？ 这个的确是没有启动，因为速度太快，115KM/h的速度，超过传统方案的自动紧急制动（AEB）85km/h的极限工作范围！而且这个车是M7 PLUS标准版，25万那款，没有激光雷达，没有搭载华为智驾。#问界事故车辆未搭载华为ADS智能驾驶系统# ，之前这个问题我和网友吵吵过，我说如果他买的是M7 MAX，是带激光雷达版本的，可能就不会死了。这是有依据的，因为有激光雷达和华为智驾方案，就是会更安全，提前看到前方工作车可能就减速和避让了，我在高速上开问界M5也有遇到过前方施工的，或者有修路作业车的，但是它都自己避开了，即便是晚上遇到前方有事故车，我的问界M5都刹停了。当时去邯郸的路上，3个车道都有事故车，我根本就无法躲避，只能刹停。这都是充分的实战经验总结出来的。买智驾版的车有有激光雷达的就是比不带激光雷达，不带智驾的车安全，我还是这个观点。而且华为的智驾驶是我目前开过的车里面最好的，高速也是表现最稳的，包括我的另外2个车小米SU7和极氪007，目前都无法达到华为智驾的水平。我为我的言论负责。 3、没系安全带，车辆没有报警？ 问界的车前排如果坐人不系安全带，会报警，也无法启动智驾，副驾驶没坐人的情况下不系安全带是不报警的。后排不系安全带会报警，但是驾驶员可以在设置里面关闭提示音。这个每个车都有，我另外2个车也有这个功能，可以忽略后排不系安全带提醒。但是这是给城区开车的时候用的，高速还是要系安全带。因为高速速度太快，其实城区开车也建议系安全带，毕竟城区不堵车的时候也会开到80，真撞了也危险，如果是高速120的速度，不系安全带，撞车了必死无疑，人都会飞出去。这次事故还有一个2岁的儿童。应该坐安全座椅的，这次事件也给大家提醒，后排也要系安全带。深圳那边就罚的很严格，后排都要系安全带，这个可以全国推广。 4、电池没有自燃，是前机箱盖燃烧。 这个不需要多解释，看视频就知道，碰撞完以后前面起火，如果是电池自然是底部起火，不一样的。汽油车也会撞击后前机箱盖起火。所以不要动不动就喷新能源车容易自燃什么的，尊重事实。 5、车门有没有自动解锁，有没有打开？ 看视频隐藏式门把手的确没弹出，线路切断了，弹出信号也接收不到了。所以没有自动弹出。这个我之前也说了。没弹就是没弹，没自动解锁就是没解锁。不用洗。救人的黑衣男子也说了。就是没弹出。而且从外面拉也拉不开，后来是破窗后从里面打开的。问界M7有内机械把手，需要从里面打开，但是当时3个人已经挂了，无法内部打开，所以从外部需要破窗打开。这也给大家提个醒，车上备一个破窗器，不管是救别人，还是救自己都有用。更重要的是系安全带，如果系了安全带，后排乘客没死，黑衣男子救出来以后就是救命成功。但是安全带都不系，人已经死了，打开车门早点晚点都意义不大了。 驾驶员直接侵入座舱，那个工作车貌似没有防撞梁，这种情况不管有没有系安全带都挂了，安全气囊弹出也救不了他，看动图就能知道当时的大概场景，真的是可怕。 最后的总结： 1、开车一定要系安全带，后排也要系。儿童要坐安全座椅，不要抱手上，根本抱不住。一定要系好安全带！一定要系好安全带！一定要系好安全带！重要事情说三遍。 2、每车必备安全锤，破窗器，自救和救别人都更快更方便。 3、能买智驾的车不要买非智驾的车，因为真的会更安全。主动安全更好。保命的功能你用过一次就会觉得值。 4、即便是有智驾的车，也不能完全托管，还是要注意前方路况，关键时刻该接管接管，目前都只是辅助驾驶，不算无人驾驶。更不能人不在座椅上哗众取宠，或者索性睡觉，那都是对自己不负责的表现，真出事了，命是自己的。没了就没了。 #问界公布山西运城车祸调查说明#,2024-05-06 15:55:48,10,131,58,2142609687,科技圣斗士,科技圣斗士,https://weibo.com/2142609687/Od24dia7N,post,"https://tvax2.sinaimg.cn/crop.0.0.1000.1000.1024/7fb5a117ly8gzz3e44fplj20rs0rtjsn.jpg?KID=imgbed,tva&Expires=1716311867&ssig=%2BR7OPHYORq",https://wx1.sinaimg.cn/orj960/7fb5a117ly1hpftko4b8oj20zd0opafg,"['https://wx1.sinaimg.cn/orj960/7fb5a117ly1hpftko4b8oj20zd0opafg', 'https://wx1.sinaimg.cn/orj960/7fb5a117ly1hpftkfmxgnj20gu0y643w']",#问界公布山西运城车祸调查说明#,-0.5,,"['#问界回应M7高速碰撞事故四大疑问#', '#问界公布山西运城车祸调查说明#']"
weibo,5028212692492398,建议当事人还是最近不要上网影响自己精神状态了，逝者安息，没有事实依据发声最后会变成互联网极端贵物的武器，他们才不会管你死活，只是宣发一些没有意义的垃圾情绪，把人血馒头当撕逼武器罢了#问界回应车辆起火司乘3人遇难# ,2024-04-28 19:13:08,0,85,28,6097551487,数码瓜摊大户,数码瓜摊大户,https://weibo.com/6097551487/ObPWlasnY,post,"https://tvax2.sinaimg.cn/crop.0.0.712.712.1024/006EEHGDly8hgedos0k1yj30js0jsdhc.jpg?KID=imgbed,tva&Expires=1716311877&ssig=SH4vbFsFOn",https://wx1.sinaimg.cn/orj960/006EEHGDly1hp6ragylcnj30qo1n9teh,"['https://wx1.sinaimg.cn/orj960/006EEHGDly1hp6ragylcnj30qo1n9teh', 'https://wx1.sinaimg.cn/orj960/006EEHGDly1hp6rahedksj30u01z1q9u']",#问界回应车辆起火司乘3人遇难#,-1.0,问界回应,['#问界回应车辆起火司乘3人遇难#']
weibo,5028087932654081,#问界M7起火#为啥车门打不开？ 都出车祸了隐藏式门把手为什么没弹出？是隐藏式门把手的通病吗？  为什么起火？是电路还是油路问题？  等官方一个回应[喵喵] ,2024-04-28 10:57:23,11,49,32,1978107555,手机界大佬,手机界大佬,https://weibo.com/1978107555/ObMH7b8rL,post,"https://tvax3.sinaimg.cn/crop.0.0.1002.1002.1024/75e786a3ly8gdiikruo7uj20ru0rut9t.jpg?KID=imgbed,tva&Expires=1716311881&ssig=DGOOIOminm",https://wx1.sinaimg.cn/orj960/75e786a3ly1hp6cxwg394j20u01yctgf,"['https://wx1.sinaimg.cn/orj960/75e786a3ly1hp6cxwg394j20u01yctgf', 'https://wx1.sinaimg.cn/orj960/75e786a3ly1hp6cxx02pnj20u01yctgt', 'https://wx1.sinaimg.cn/orj960/75e786a3ly1hp6cxxkhv4j20u01yctgk', 'https://wx1.sinaimg.cn/orj960/75e786a3ly1hp6cxy429lj20u01yctgv']",#问界M7起火#,-1.0,事故,['#问界M7起火#']
weibo,5028453023744317,#问界M7车祸四大疑问# 第五大疑问？ 出现这样的事故，不应该是关心受害者家属，等待交管部门的调查吗？？ 看来看去，不是站队的，就是表忠心的[二哈] ,2024-04-29 11:08:07,3,403,57,5825150043,差评帝,差评帝,https://weibo.com/5825150043/ObWbYfI4d,post,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.1024/006mdJCXly8ge70yfuexsj30u00u0jsf.jpg?KID=imgbed,tva&Expires=1716311883&ssig=tSk8tntPt%2B",,[],#问界M7车祸四大疑问#,1.0,四大疑问_说明,['#问界M7车祸四大疑问#']
weibo,5031058420532858,#AITO汽车发布山西问界M7事故说明# 感觉新能源车企出生就带着“原罪”，传统车出问题因为没热度大家都懒得报，新能源有热度，出一丁点儿事就大炒特炒[允悲]嗯，问题可能出在2点上：1、大家对电池性能不信任，这次#问界回应M7高速碰撞事故四大疑问# 里明确说了，车烧起来，电池未燃爆，现在各企业对电池 ,2024-05-06 15:41:03,127,530,318,1642333454,于忠国,于忠国,https://weibo.com/1642333454/Od1Ye2eCu,post,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.1024/61e4050ely8hd416015m2j20u00u0gob.jpg?KID=imgbed,tva&Expires=1716311892&ssig=DiZf7K4cwu",https://wx1.sinaimg.cn/orj960/61e4050ely1hpfu6r1k5hj20jt0rs15y,['https://wx1.sinaimg.cn/orj960/61e4050ely1hpfu6r1k5hj20jt0rs15y'],#AITO汽车发布山西问界M7事故说明#,0.0,四大疑问_说明,['#AITO汽车发布山西问界M7事故说明#']
weibo,5032529449717734,"问界碰撞这事儿，本来想找答案的，看看大家对这个事儿的客观看法，结果都是一张对比图，吐槽小牛说车进行的汽车追尾半挂测试不公平，没有答案索性自己来。 ✅ 半挂车最具杀伤力的一环是“断头杀” 所谓断头杀，就是汽车前舱被撞毁后，由于车头完全侵入挂车底部，A柱有被斩断的风险。一旦A柱抵抗不住，车内乘员极有可能遭遇“断头杀”。 ✅ 碰撞相容性 在汽车碰撞中，还有一个专门的概念来定义它——碰撞相容性。汽车相容性指的是汽车在碰撞中保护自己的乘员，同时也保护对方车辆乘员的能力。 碰撞相容性研究主要集中在体型差异较大的汽车上（卡车或者皮卡）。比如北美地区很早就要求卡车尾部和侧面安装防钻入装置，一旦发生碰撞，可以防止小轿车钻入。 ✅ 小牛说车追尾半挂测试有意义吗？ （1）可以肯定，追尾半挂车测试是很有意义的 特别是国内汽车相容性研究起步较晚,GB11567.2-2001《汽车和挂车后下部防护要求》中，也只是针对 N2\N3\O3\O4 类商用车辆，而且测试速度仅为 32km/h，这种车速也就是市内龟速行驶而已，很难起到很大作用。 （2）“追尾半挂测试”的关键在于侵入的深度和碰撞的速度 侵入深度意味着A柱可能被直接撞到的概率和程度，碰撞的速度意味着汽车的碰撞能量有多大。 在这几次碰撞中，小牛说车并没有统一半挂车的型号及配重。大家不妨看看问界M7、特斯拉和小米SU7的几次碰撞，不难发现，可侵入深度是越来越小，因此A柱可能遭遇直接撞击的概率和程度越小。换言之，汽车更像是遭遇了100%正面碰撞，而不是挂车侵入碰撞。而100%正面碰撞是如今汽车最拿手的项目（甚至没有之一了）。 如果你认可我的内容，欢迎点赞、关注，码字不易。#华为##问界m7#",2024-05-10 17:06:23,44,192,32,5908317533,吕俭LJ,吕俭LJ,https://weibo.com/5908317533/OdEeQEM1E,post,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.1024/006rQHi5ly8hjznynexgaj30u00u0jza.jpg?KID=imgbed,tva&Expires=1716311938&ssig=yeLOfL3f5b",https://wx1.sinaimg.cn/orj960/006rQHi5ly1hpki6m6xcnj30d40gyq4i,"['https://wx1.sinaimg.cn/orj960/006rQHi5ly1hpki6m6xcnj30d40gyq4i', 'https://wx1.sinaimg.cn/orj960/006rQHi5ly1hpki70idj1j30my0fc3zv']",#问界M7#,0.5,,['#问界M7#']
weibo,5028151938515847,华为问界M7高速追尾货车造成3人遇难，顶级的智驾去哪了？#余承东##华为问界##问界M7# http://t.cn/A6TdFlEK ,2024-04-28 15:11:43,2,36,19,6439294545,燕赵车评,燕赵车评,https://weibo.com/6439294545/ObOmlzJmn,post,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.1024/0071MCFrly8hh4f4qs6h1j30u00u0q4e.jpg?KID=imgbed,tva&Expires=1716311953&ssig=M5tXr07H%2FU",,[],#问界M7#,0.5,,['#问界M7#']
weibo,5028142265928731,4月26日，山西运城，一辆问界M7车辆发生交通事故，撞上养护车后起火，逝者家属称，车上三人丈夫、弟弟和儿子不幸遇难，事发两个小时后才得到消息，问界客服还打电话来询问“售后体验”，而不是介入救援，同时家属质疑为什么AEB和GAEB没有自动紧急制动？为什么保护那么好，电池还是起火了？安全气囊为何没做到保护。4月28日，问界客服回应：已成立专项小组跟进核实，会跟交管部门配合进行调查工作。 这起交通事故非常不幸，对于逝者家属的悲痛和疑问，我表示深切的同情和理解。针对家属提出的几个关键问题，我尝试进行一些基本的分析，但请注意，最终的调查结果需要由专业的技术人员和相关部门来确定： 1. **自动紧急制动系统（AEB/GAEB）未启动**：自动紧急制动系统通常在检测到潜在碰撞时会自动启动，以帮助减少碰撞的严重性或避免碰撞。然而，这些系统可能有其局限性，比如在某些情况下可能无法正确识别障碍物，或者系统可能由于技术故障、传感器被遮挡等原因未能及时响应。 2. **电池起火**：电动车在严重碰撞后起火的情况虽然不是很常见，但确实存在风险。电池在受到剧烈冲击后可能会损坏，导致热失控，从而引发火灾。车辆的电池保护设计和安全措施在极端情况下可能无法完全避免这种风险。 3. **安全气囊未保护**：安全气囊的部署通常取决于碰撞的类型和严重程度，以及碰撞发生的位置。有些系统设计是为了保护乘客免受严重正面碰撞的伤害，而对于侧面碰撞或翻滚等情况可能不部署气囊。如果碰撞的角度和力度不在气囊传感器的触发范围内，气囊可能不会启动。 针对这起事故，问界客服表示已成立专项小组跟进核实，并将配合交管部门进行调查，这是非常必要的。事故的详细原因需要通过专业的技术调查来确定，包括车辆的机械状况、事故现场的具体情况、车辆的安全系统是否正常工作等。 对于逝者家属而言，这是一个极其艰难的时期，他们需要得到充分的支持和透明的信息。希望相关部门能够尽快查明事故原因，给家属一个明确的答复，并采取措施防止类似事件再次发生。同时，汽车制造商也应该不断优化和提升车辆的安全性能，保障乘客的生命安全。 #问界M7起火事故逝者家属发声#,2024-04-28 14:33:17,0,103,0,6857336876,晓琴说财经,晓琴说财经,https://weibo.com/6857336876/ObO6KoSkH,post,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.1024/007u4GzGly8ho57q38d0zj30u00u0abg.jpg?KID=imgbed,tva&Expires=1716311972&ssig=jcC0GqGiI9",,[],#问界M7起火事故逝者家属发声#,-0.5,家属发声,['#问界M7起火事故逝者家属发声#']
weibo,5028515732784206,问界m7追尾撞洒水车，造成三人死亡，这起车祸疑点太多了。 第一，官方数据显示以115公里每小时的速度撞击，车主到底有没有刹车？如果没有刹车，这个速度装上去人几乎就是没有了。 第二，安全气囊有没有弹开？官方说弹开了，但视频没有看到白色的气囊。 第三，车门锁死，以115公里每小时速度撞击，车没有完全变形，也没有挤压，但为何车门没有变形情况下，车门为何能锁死，这是车企要反思的地方。 第四，疑点最大的地方，撞击后是发动机窗起火，电池没有起火，火势很小，为何两厢车救援人员不会从后备箱砸玻璃救人，整个视频也只是右车门玻璃砸开了，令人匪夷所思，还有一种可能就是撞击后，这三人可能没带安全带，当场死亡。#问界m7起火#,2024-04-29 15:17:19,5,146,43,3283276905,A股逍遥侠,A股逍遥侠,https://weibo.com/3283276905/ObXP7bGiy,post,"https://tvax2.sinaimg.cn/crop.0.0.512.512.1024/c3b2d469ly8hmujt2bg5lj20e80e8q3d.jpg?KID=imgbed,tva&Expires=1716311978&ssig=tK35kAKJR1",https://wx1.sinaimg.cn/orj960/c3b2d469gy1hp7q5qc637j20u01kyqef,['https://wx1.sinaimg.cn/orj960/c3b2d469gy1hp7q5qc637j20u01kyqef'],#问界M7起火#,-1.0,事故,['#问界M7起火#']
